encoder,model,base_c,optimizer,batch_size,lr,loss_type,focal_alpha,focal_gamma,use_scheduler,scheduler_type,warmup_epochs,target_param,param_value,epoch,train_loss,val_iou,val_dice
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,17,0.0612,0.7488,0.8449
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,18,0.0592,0.7712,0.8592
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,19,0.0563,0.7703,0.8596
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,20,0.054,0.7624,0.8545
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,21,0.0529,0.7769,0.8644
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,22,0.0496,0.7795,0.866
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,23,0.0449,0.7692,0.8587
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,24,0.0431,0.7717,0.8616
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,25,0.0432,0.7728,0.8603
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,26,0.04,0.7649,0.8563
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,27,0.0402,0.7692,0.8591
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,28,0.038,0.775,0.8633
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,29,0.0364,0.7528,0.8485
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,30,0.0336,0.7612,0.8546
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,31,0.0322,0.7663,0.8574
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,32,0.0317,0.7415,0.8358
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,33,0.0436,0.7286,0.833
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,34,0.0378,0.7697,0.8586
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,35,0.0345,0.7537,0.8493
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,36,0.0309,0.7562,0.8493
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,37,0.0315,0.7507,0.8443
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,38,0.0283,0.7632,0.8483
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,39,0.0267,0.7608,0.847
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,40,0.0258,0.7604,0.8469
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,41,0.0248,0.7634,0.8486
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,42,0.0242,0.7586,0.8464
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,43,0.0233,0.759,0.8469
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,44,0.0232,0.759,0.8462
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,45,0.022,0.7611,0.848
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,46,0.022,0.7618,0.8483
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,47,0.0216,0.7599,0.8477
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,48,0.0206,0.7601,0.8478
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,49,0.0206,0.7607,0.8477
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,50,0.0215,0.7536,0.8436
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,51,0.0203,0.7598,0.8481
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,52,0.0212,0.76,0.8479
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,53,0.0198,0.7588,0.847
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,54,0.0193,0.7594,0.8471
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,55,0.0191,0.7609,0.8481
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,56,0.0188,0.7605,0.8481
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,57,0.0191,0.7621,0.8494
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,58,0.0188,0.7615,0.8485
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,59,0.0186,0.761,0.8489
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,60,60,0.0198,0.7622,0.8495
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,1,0.214,0.5504,0.6924
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,2,0.1634,0.7035,0.8154
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,3,0.1494,0.7441,0.8417
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,4,0.1435,0.6322,0.7648
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,5,0.1262,0.7411,0.8408
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,6,0.1194,0.6751,0.7844
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,7,0.1144,0.7472,0.841
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,8,0.1085,0.7338,0.8282
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,9,0.097,0.6768,0.7884
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,10,0.0903,0.7601,0.8518
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,11,0.0836,0.745,0.8417
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,12,0.0805,0.7381,0.8385
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,13,0.0775,0.7023,0.8077
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,14,0.0684,0.7406,0.8369
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,15,0.065,0.7757,0.8632
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,16,0.0701,0.7142,0.8208
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,17,0.0751,0.7502,0.8447
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,80,18,0.0715,0.7393,0.8394
